UCSC_RefGene_Name	probe_id	pt_113N	pt_113T	pt_116N	pt_116T	pt_119N	pt_119T	pt_122N	pt_122T	pt_125N	pt_125T	pt_129N	pt_129T	pt_133N	pt_133T	pt_134N	pt_134T	pt_135N	pt_135T	pt_137N	pt_137T	pt_138N	pt_138T	pt_140N	pt_140T	UCSC_RefGene_Group
RASD2	cg14788749	0.22355508	0.171924952	0.206963425	0.138673469	0.234124066	0.11517013	0.168278507	0.133669598	0.220950689	0.128341029	0.212563786	0.138855926	0.16343385	0.141337691	0.181869583	0.192622498	0.175548044	0.168321873	0.16720508	0.142804079	0.188398418	0.149852564	0.197450516	0.190015939	TSS200
RASD2	cg17059564	0.778111828	0.73316719	0.745180513	0.804787263	0.758799397	0.774863794	0.719134016	0.815094483	0.755341859	0.83769915	0.728374918	0.810962159	0.641928373	0.711657379	0.746358942	0.71666451	0.843379942	0.828864585	0.741140777	0.721039387	0.824823799	0.743028681	0.800548696	0.716586473	5'UTR
RASD2	cg17345985	0.776298215	0.692377661	0.777222204	0.675150755	0.82069113	0.826201584	0.7743605	0.653486108	0.811350214	0.670422558	0.802939651	0.853670716	0.768089763	0.815224483	0.813932939	0.76963297	0.800533003	0.821784661	0.811759716	0.795032655	0.743404119	0.83792014	0.750553282	0.764834416	3'UTR
RASD2	cg17906007	0.610738484	0.682492536	0.622726449	0.548613086	0.635811985	0.753483519	0.619724463	0.782059361	0.720198043	0.514192887	0.675547939	0.810844445	0.627073447	0.709461354	0.66428788	0.673406428	0.734891497	0.672348133	0.601184754	0.622723946	0.81208225	0.697661665	0.827873132	0.749386173	Body
RASD2	cg20337445	0.86809433	0.851909586	0.878220875	0.893565226	0.885218336	0.893849567	0.880196785	0.897877294	0.903839932	0.863608758	0.818683865	0.867853053	0.86870337	0.851771058	0.868367347	0.803639385	0.872659322	0.871470431	0.866008248	0.775610853	0.890645747	0.891062326	0.892247637	0.921180798	Body
RASD2	cg23006885	0.052562816	0.052731806	0.051839312	0.045203431	0.057010412	0.062058493	0.052215878	0.047824269	0.068556602	0.044930608	0.07832105	0.047831342	0.057361724	0.063424704	0.044423887	0.08910731	0.088570891	0.060918412	0.068618881	0.03613381	0.055625817	0.10741599	0.055746251	0.04319132	TSS200
RASD2	cg23251122	0.885360711	0.857856781	0.89133934	0.888587761	0.893584522	0.901177745	0.92065088	0.873122029	0.897884387	0.739798369	0.857063041	0.880347357	0.90270446	0.881332095	0.885060612	0.852860535	0.893926848	0.893819652	0.887909943	0.886845184	0.90009499	0.890407922	0.889980577	0.8952064	Body
RASD2	cg25231225	0.127055153	0.143759651	0.120893123	0.092785776	0.124545914	0.100966933	0.273033378	0.159327007	0.210774491	0.102585377	0.234485767	0.159369016	0.154206668	0.137711448	0.185310283	0.154999336	0.227163719	0.222407638	0.265683105	0.133156193	0.120591377	0.27312892	0.089850052	0.125896451	1stExon
RASD2	cg25947555	0.068948628	0.065734924	0.091375277	0.06429254	0.054475323	0.05403919	0.071444283	0.085390259	0.141541236	0.059822212	0.136887101	0.076335421	0.05909991	0.092970102	0.079437452	0.167507826	0.122998171	0.115030054	0.088281305	0.060581866	0.104685279	0.080818352	0.078526675	0.05492861	TSS200
RASD2	cg25959506	0.111413815	0.098792256	0.107514932	0.080121969	0.140858333	0.10500231	0.139324575	0.111814526	0.116112857	0.093816715	0.142713302	0.108351337	0.158764281	0.164499744	0.158383972	0.154435131	0.136036731	0.152519727	0.133715639	0.14225416	0.099662792	0.118150591	0.0781605	0.101845724	TSS1500
ELFN2	cg00107982	0.504667223	0.161149775	0.39961705	0.211032322	0.474341048	0.41734473	0.278907409	0.55961564	0.310517485	0.743667552	0.239334981	0.592353341	0.328885944	0.484585661	0.36199434	0.291299093	0.178119258	0.304412852	0.21270804	0.668537483	0.186242421	0.623299536	0.152937253	0.207620357	5'UTR
ELFN2	cg01076997	0.100412588	0.052209019	0.065303905	0.081440108	0.083080841	0.075875484	0.08536729	0.082537996	0.064550094	0.072389202	0.085579019	0.052674757	0.078212183	0.077099616	0.068465076	0.088443978	0.074457438	0.070832501	0.088212238	0.071494614	0.113758296	0.080493239	0.093856418	0.081508613	5'UTR
ELFN2	cg01403811	0.850221796	0.735128419	0.810330235	0.543813167	0.812607103	0.822148593	0.805139972	0.811023167	0.837033586	0.819133985	0.80826904	0.849595935	0.868509473	0.846405677	0.850587652	0.8309149	0.850493018	0.767765236	0.845229865	0.740986247	0.86617414	0.791260923	0.856702924	0.565974051	Body
ELFN2	cg01940235	0.090829312	0.070945097	0.106732224	0.107968977	0.07863371	0.073590655	0.091272809	0.093724149	0.13504618	0.089432125	0.209913673	0.097785213	0.082988573	0.133752219	0.088078826	0.183934211	0.135982154	0.132770928	0.10261774	0.07925038	0.120593273	0.08541144	0.116397322	0.081227402	TSS200
ELFN2	cg04350311	0.340506997	0.361478015	0.348261367	0.26865629	0.300712057	0.208326542	0.432883567	0.217867126	0.343713899	0.232477981	0.409252078	0.279617343	0.411380706	0.34246456	0.382897134	0.32542638	0.311352025	0.326592976	0.426048522	0.276669812	0.325371039	0.451988365	0.359998263	0.282282803	5'UTR
ELFN2	cg05079767	0.837174896	0.785537837	0.7916271	0.837124075	0.803836268	0.842142547	0.802362981	0.820183795	0.832128017	0.82712505	0.851788325	0.815454706	0.780978933	0.84661794	0.849555086	0.819484289	0.819866477	0.786112989	0.806852051	0.645427792	0.831292933	0.801620948	0.866310289	0.707026044	Body
ELFN2	cg05967404	0.378032085	0.453383262	0.343789051	0.707245693	0.366712622	0.682703966	0.517806485	0.711490865	0.410845062	0.451649307	0.48888139	0.745802686	0.447141614	0.488087234	0.41796577	0.513705128	0.438606914	0.487930302	0.461903237	0.775576135	0.521574508	0.757547266	0.52826041	0.443809062	TSS1500
ELFN2	cg06267718	0.786543223	0.639686785	0.76784517	0.749490724	0.80511466	0.804701448	0.790144558	0.637473179	0.835302699	0.667075534	0.796627638	0.737218975	0.762120655	0.803360659	0.796336503	0.810044254	0.819576663	0.653501683	0.762390418	0.479850857	0.738421938	0.809518253	0.82207027	0.533487962	Body
ELFN2	cg06704455	0.348342561	0.595020476	0.500069817	0.780424274	0.473502683	0.760454778	0.671867327	0.821885694	0.516400362	0.551930703	0.697846103	0.785694387	0.62895734	0.663696977	0.56219203	0.753518193	0.588620063	0.627354971	0.724881271	0.60747834	0.417943915	0.760770906	0.394453594	0.649584068	5'UTR
ELFN2	cg09509950	0.041136178	0.075514969	0.034303436	0.045518305	0.065460624	0.06029032	0.033761322	0.044387643	0.081730044	0.03844567	0.10601383	0.058891224	0.042135209	0.083153775	0.058147518	0.141849885	0.095375427	0.077511455	0.053393623	0.059906221	0.048978102	0.043197687	0.047405718	0.029945288	5'UTR
ELFN2	cg11946336	0.069340893	0.085234389	0.059530119	0.07198132	0.073664758	0.07594511	0.057703411	0.369081788	0.097757721	0.237267642	0.108618173	0.083392967	0.06358988	0.102769587	0.069903108	0.13448244	0.103863296	0.095125239	0.074349769	0.086829517	0.077175045	0.063940639	0.078135576	0.256365638	5'UTR
ELFN2	cg12085155	0.861952301	0.691026719	0.799639177	0.916493816	0.841614848	0.881594332	0.847939266	0.782648551	0.852608782	0.819789173	0.870147495	0.849615939	0.765175909	0.872748578	0.858947592	0.888023758	0.835868465	0.773404199	0.861286275	0.821228485	0.782199252	0.876181319	0.79848867	0.733623162	Body
ELFN2	cg12442236	0.266139242	0.214943146	0.234607267	0.216322934	0.232244566	0.159521761	0.248237589	0.149591063	0.221917357	0.167024766	0.323684618	0.197869183	0.239214372	0.245357911	0.257125375	0.293850337	0.236882619	0.210708102	0.253242967	0.235845733	0.202068213	0.147196374	0.263714637	0.166441441	TSS200
ELFN2	cg12942139	0.112632293	0.097720679	0.103592429	0.115681457	0.110036451	0.079619366	0.100708792	0.08285018	0.104283156	0.076956078	0.101833466	0.09031086	0.116897597	0.08085922	0.091356314	0.100042074	0.077005766	0.068665991	0.078066564	0.078806009	0.117345001	0.086296222	0.079730898	0.094394466	TSS200
ELFN2	cg13538063	0.163934658	0.157801415	0.165855742	0.113247881	0.152029477	0.088405685	0.161944682	0.150801579	0.174921092	0.158401723	0.232865852	0.146659626	0.174921092	0.200050198	0.180948624	0.199785203	0.193154133	0.154798149	0.14490551	0.156453687	0.181797979	0.108902464	0.150159351	0.191807799	5'UTR
ELFN2	cg14378259	0.901605669	0.711788697	0.893468862	0.885827717	0.87156999	0.899165306	0.909617185	0.880480726	0.887746148	0.781251497	0.888433802	0.869157377	0.908872966	0.870601066	0.876427682	0.853793656	0.853461306	0.850566177	0.855395968	0.801503625	0.857385568	0.879254872	0.816559883	0.785707751	3'UTR
ELFN2	cg17461443	0.897685705	0.816334803	0.863530423	0.894731188	0.858331014	0.89021266	0.889225192	0.667144821	0.891270502	0.7678468	0.880883238	0.883641183	0.857895453	0.896630547	0.878238141	0.846391608	0.865554337	0.833301652	0.874260433	0.607669246	0.838790069	0.873167732	0.875786442	0.501298528	Body
ELFN2	cg17870945	0.862157171	0.740545452	0.851604649	0.853624177	0.842994999	0.870643034	0.812721319	0.724927877	0.844363867	0.848735248	0.854509478	0.847768743	0.869080374	0.886350532	0.859338386	0.799713461	0.855565369	0.808000879	0.825383977	0.82198983	0.853210792	0.826553247	0.858729468	0.741958313	Body
ELFN2	cg17959580	0.654591135	0.629703323	0.66279796	0.829279323	0.621648913	0.778608904	0.59263863	0.811964884	0.651270166	0.641928373	0.751150187	0.750080642	0.667961666	0.735075308	0.628334482	0.811672764	0.664658082	0.707933707	0.669046439	0.727432375	0.64069542	0.779455194	0.660288916	0.462725733	TSS1500
ELFN2	cg18152276	0.443271317	0.46892271	0.441993333	0.6944826	0.423920175	0.684556634	0.502605832	0.721661249	0.431800987	0.52757563	0.529242766	0.704096692	0.504997906	0.560349823	0.407246712	0.565725004	0.437094001	0.515613081	0.531724958	0.631596891	0.458211015	0.739466489	0.453474474	0.270823484	TSS1500
ELFN2	cg20800844	0.043495123	0.055136762	0.05639215	0.059885491	0.058598395	0.056935208	0.051371171	0.052750114	0.053921634	0.104392246	0.087685692	0.060997281	0.043043995	0.068119269	0.042431881	0.096745438	0.067637222	0.05111395	0.055461778	0.039560431	0.053337815	0.046478983	0.042376045	0.050599348	5'UTR
ELFN2	cg21055910	0.64434394	0.53457728	0.637587368	0.755543604	0.550724177	0.564788386	0.629827513	0.466693543	0.63712537	0.368115047	0.589888615	0.446541402	0.603806839	0.521940857	0.616338057	0.407665226	0.566669035	0.485034703	0.611264453	0.412410978	0.592939216	0.573512575	0.504933888	0.465163126	5'UTR
ELFN2	cg21511948	0.492779945	0.419310222	0.47301253	0.376135775	0.444636512	0.501089013	0.549831455	0.400369347	0.444927727	0.303772695	0.506729458	0.475240637	0.522108347	0.435586887	0.503878676	0.396306061	0.437400801	0.383122242	0.506654121	0.33696127	0.443164698	0.537558315	0.414958835	0.380371151	5'UTR
ELFN2	cg21515305	0.793927991	0.590738178	0.705814108	0.82429785	0.71241558	0.855041074	0.784641857	0.604394671	0.711921617	0.561937418	0.754247388	0.808514893	0.713716202	0.767996384	0.75016523	0.765824774	0.75670556	0.639441409	0.780323192	0.578794808	0.710881071	0.701834064	0.648054305	0.467247803	Body
ELFN2	cg22118655	0.249855129	0.144290077	0.2245079	0.172543097	0.190554692	0.135328997	0.231019188	0.130937987	0.185551732	0.122857465	0.239024028	0.157417636	0.192796568	0.215576078	0.235115318	0.214484873	0.167441728	0.141740732	0.17431354	0.201338079	0.168098273	0.11222994	0.204152231	0.135381419	TSS200
ELFN2	cg26287309	0.755922292	0.707165927	0.743761689	0.823009242	0.717705381	0.86965765	0.812799104	0.782966093	0.771606696	0.874330907	0.807744358	0.851283312	0.782163471	0.794863727	0.713884868	0.852809589	0.802086269	0.77306753	0.794481667	0.74322395	0.803889985	0.819597775	0.785488415	0.510189027	5'UTR
ELFN2	cg26480524	0.39352648	0.460898007	0.363082301	0.466683926	0.354403083	0.399792768	0.3934994	0.697626199	0.407816798	0.794775152	0.375209944	0.63538312	0.31181192	0.41714793	0.347428243	0.477966733	0.403251582	0.402283394	0.350924768	0.756407226	0.417531262	0.704068097	0.5130603	0.270926489	TSS1500
ELFN2	cg26923908	0.068218886	0.062081225	0.071116779	0.059645644	0.05813454	0.048748235	0.064298127	0.081643682	0.057190729	0.086760524	0.063563184	0.04605036	0.055777148	0.06643844	0.059667981	0.105190146	0.055071384	0.060238333	0.015272173	0.076900124	0.057717873	0.054952244	0.061405562	0.080932159	5'UTR
ELFN2	cg27107094	0.871555272	0.725096983	0.815078142	0.609513679	0.830607664	0.876753925	0.861193209	0.609572504	0.848520511	0.395698436	0.787083674	0.837446547	0.844475367	0.770001244	0.854944272	0.772449206	0.809919906	0.673542248	0.777761403	0.46287486	0.783169284	0.774276839	0.794491463	0.493706784	3'UTR
CARD10	cg00207926	0.06524054	0.076365858	0.082949358	0.077297039	0.079365004	0.102773723	0.065730823	0.099240327	0.090844465	0.110639281	0.123459205	0.092281315	0.059646337	0.09671645	0.094785629	0.127732208	0.088522249	0.099380298	0.074544808	0.094361012	0.053973368	0.068957233	0.070670303	0.047402358	TSS200
CARD10	cg00265788	0.881240599	0.9180086	0.881563436	0.904408821	0.892996195	0.937958917	0.913196218	0.907508247	0.910670743	0.928901455	0.916129678	0.911481922	0.890219854	0.91574672	0.891020583	0.932623349	0.906215567	0.897877294	0.907268479	0.907642984	0.927666591	0.901664047	0.909154338	0.903394287	Body
CARD10	cg03338209	0.43109195	0.681990302	0.576152981	0.479409396	0.275722437	0.615587312	0.616483093	0.645610568	0.389616757	0.670667967	0.562026073	0.511557018	0.558108897	0.47677086	0.352435002	0.543858923	0.356002141	0.554475753	0.642048542	0.632829457	0.269484339	0.397572702	0.174877056	0.636842875	Body
CARD10	cg04277677	0.545596948	0.620378915	0.54294936	0.559591385	0.527200041	0.65538194	0.696558334	0.497555669	0.647941411	0.484722805	0.736891715	0.571477545	0.70323493	0.747371454	0.618633264	0.712676944	0.591411059	0.666920334	0.714427217	0.485455932	0.554154176	0.453013447	0.537324425	0.567978302	Body
CARD10	cg08404546	0.801928927	0.869975634	0.870089822	0.860549878	0.727388925	0.864570901	0.769422424	0.869795373	0.839701142	0.883636274	0.773978496	0.841345499	0.817855253	0.83182881	0.816799363	0.83174362	0.749440607	0.831955861	0.840113052	0.915344929	0.8714113	0.85713648	0.873252185	0.897217638	Body
CARD10	cg11923724	0.880494597	0.917362998	0.898995992	0.930709264	0.906753925	0.933498776	0.849902353	0.900283438	0.907601416	0.922378164	0.882978419	0.90990466	0.855043499	0.906183607	0.899585237	0.923333629	0.898707587	0.901745425	0.880370324	0.917956496	0.926879552	0.897807367	0.922915023	0.911535699	Body
CARD10	cg12876009	0.298965693	0.198742625	0.188598118	0.255548969	0.251549999	0.168457674	0.256365638	0.18453155	0.263823835	0.132521872	0.217409576	0.184615106	0.296130159	0.226220942	0.278971601	0.222247517	0.214547461	0.152493126	0.272526838	0.254306233	0.371182406	0.223711878	0.389850147	0.356191989	TSS1500
CARD10	cg13797282	0.513779275	0.61503848	0.501578971	0.514341031	0.510878655	0.562741269	0.595904733	0.442122674	0.538485855	0.508204767	0.690670276	0.535835607	0.582860241	0.667205949	0.539005422	0.660983363	0.565409101	0.601281179	0.653001974	0.513354278	0.494759342	0.433211018	0.495730134	0.54376558	Body
CARD10	cg14561229	0.084378976	0.142242296	0.055204214	0.045948949	0.146566636	0.090291537	0.072481843	0.070491272	0.228867651	0.141386439	0.30671716	0.148151463	0.064286879	0.263921405	0.148725763	0.279787757	0.325301078	0.220311613	0.174058139	0.05982666	0.071948514	0.074933134	0.116101035	0.041870645	1stExon
CARD10	cg15168995	0.37721335	0.444984732	0.447141614	0.475321012	0.396677104	0.446087619	0.641288067	0.308952165	0.529239302	0.219251567	0.567728606	0.361929704	0.608527663	0.447153996	0.481870934	0.39398475	0.393200512	0.467025243	0.602784871	0.317259214	0.527060653	0.27775458	0.543820933	0.427268309	Body
CARD10	cg16026346	0.089809385	0.075978868	0.057682667	0.093106164	0.066620448	0.073310663	0.07263095	0.076535289	0.073247066	0.086721652	0.086911565	0.062669771	0.070917871	0.076982136	0.072010555	0.104008024	0.081801809	0.068144405	0.081506455	0.094307497	0.156963056	0.088403491	0.124193995	0.109944242	TSS1500
CARD10	cg17226917	0.895791039	0.912625222	0.908084147	0.910571161	0.910608849	0.893083246	0.88203862	0.888132941	0.897009095	0.899278039	0.922524436	0.897619918	0.896910011	0.913306438	0.89870674	0.915103439	0.910305012	0.909308311	0.89970104	0.914615356	0.895582542	0.897624443	0.899827804	0.891273037	3'UTR
CARD10	cg21196132	0.209292428	0.160369683	0.160124611	0.120577354	0.156213526	0.1229374	0.201145728	0.110596305	0.162192776	0.118859647	0.193847325	0.154227904	0.183858267	0.185732876	0.182897219	0.209309853	0.194284601	0.162709012	0.168836084	0.14036793	0.1508413	0.110960905	0.142428182	0.129961394	TSS200
CARD10	cg21716444	0.036877462	0.049747468	0.045990616	0.046799121	0.044512678	0.040950962	0.037284447	0.04558532	0.071879659	0.034920084	0.084106066	0.069746284	0.041100846	0.080937824	0.059763228	0.17586046	0.098832293	0.091021249	0.034886424	0.037244529	0.054652988	0.050832255	0.057722841	0.060831968	TSS200
CARD10	cg22506059	0.495812782	0.70250274	0.573069842	0.765175909	0.570304336	0.714827599	0.84725071	0.691413379	0.634124806	0.574902874	0.900325312	0.693348085	0.723421991	0.815889185	0.71098491	0.821859775	0.675736899	0.77713363	0.8513166	0.532110831	0.482629442	0.593485815	0.455240144	0.589323951	TSS1500
CARD10	cg23208590	0.229320516	0.272036039	0.181042854	0.143121629	0.284865213	0.138576296	0.26822631	0.17948267	0.321827817	0.191554877	0.404177964	0.222803301	0.139314158	0.365313109	0.313832425	0.492068167	0.432296511	0.357235667	0.318255841	0.165200135	0.28198087	0.171914778	0.328967023	0.171467273	TSS1500
CARD10	cg25459170	0.965456556	0.954520121	0.951609786	0.972150296	0.959003531	0.943531999	0.950000942	0.952719426	0.957121055	0.949843974	0.951785622	0.956698916	0.952168258	0.955430684	0.956461996	0.958628556	0.956813622	0.96073654	0.952724578	0.9474811	0.956044888	0.952082993	0.964362662	0.966260647	Body
CARD10	cg27409650	0.039163238	0.05912802	0.049765627	0.045638974	0.04017427	0.058567945	0.031806697	0.040880524	0.084047391	0.066288622	0.110558195	0.058606087	0.049877739	0.072880477	0.053307566	0.130725877	0.069130625	0.095547696	0.045862849	0.053050891	0.048831657	0.032269587	0.050201696	0.026640018	TSS200
GGA1	cg01193506	0.052539626	0.043485771	0.043905987	0.080644145	0.050357134	0.047464725	0.066788047	0.038812186	0.041238186	0.053420191	0.053699484	0.039361218	0.048136075	0.052097444	0.054128216	0.046392437	0.047495753	0.058787246	0.051733379	0.047907333	0.045399649	0.045176871	0.043873192	0.052403879	TSS200
GGA1	cg04528043	0.068831745	0.064232229	0.05869195	0.056334059	0.069531111	0.06970421	0.065874207	0.042689699	0.054389373	0.055643042	0.064968826	0.067346564	0.073444531	0.062330025	0.067847968	0.062585771	0.05468316	0.052053868	0.062963556	0.052276015	0.055859577	0.041704029	0.051399996	0.055565777	TSS200
GGA1	cg04891094	0.071044057	0.08715943	0.079015559	0.093463207	0.078432972	0.078670434	0.069260824	0.060975919	0.072038261	0.076748944	0.062339962	0.078312032	0.141097246	0.083650361	0.083790675	0.0800146	0.070912147	0.077808911	0.07731419	0.063342826	0.155157605	0.106294285	0.137650768	0.143179027	TSS1500
GGA1	cg05946920	0.384335806	0.34561729	0.412115318	0.403048931	0.464003162	0.462921568	0.404130647	0.371189039	0.374571883	0.36170552	0.352165637	0.333926162	0.411931867	0.359560782	0.3511769	0.338567969	0.392563476	0.292678081	0.434098794	0.495281419	0.548526225	0.363796965	0.460991744	0.651434021	Body
GGA1	cg07064364	0.712808049	0.909303122	0.758290783	0.908521589	0.761239044	0.902507531	0.848085228	0.908526653	0.797344709	0.913316006	0.906051742	0.919044276	0.831810745	0.915116759	0.853274054	0.919535655	0.8978757	0.912039919	0.888335912	0.912998334	0.713997447	0.894389497	0.718292488	0.916510172	Body
GGA1	cg07338077	0.055424419	0.054094391	0.04499536	0.05139058	0.053882235	0.046515683	0.053349968	0.045703338	0.04565316	0.046799121	0.053552568	0.054655456	0.049928755	0.057030938	0.051803731	0.045935702	0.054365281	0.050346949	0.051039911	0.043661513	0.050919535	0.053724328	0.054863547	0.051512597	TSS1500
GGA1	cg13886231	0.037838184	0.045462664	0.047491047	0.063087434	0.04776103	0.057078227	0.03902878	0.037500594	0.036257375	0.046008575	0.047431697	0.061474184	0.050963456	0.04081486	0.044319149	0.058329866	0.035973913	0.044525012	0.052353905	0.066530094	0.047141989	0.071077708	0.055465421	0.056734965	1stExon
GGA1	cg14090487	0.065771047	0.066925452	0.089984756	0.079209006	0.068609933	0.078457092	0.065093887	0.056294677	0.073494338	0.045359385	0.088913393	0.052367645	0.076895169	0.059875677	0.068668889	0.055214887	0.065633013	0.05621096	0.073454301	0.052118363	0.05323958	0.060146508	0.059731337	0.056890697	TSS1500
GGA1	cg19998456	0.048421963	0.048991682	0.053861365	0.052079045	0.041333804	0.048341769	0.04700629	0.049780588	0.050325126	0.048700386	0.053915878	0.062225895	0.051739297	0.054591069	0.041970898	0.047316434	0.042639546	0.038023354	0.053655924	0.061977494	0.047714181	0.041303363	0.042587613	0.045784063	TSS200
GGA1	cg21221948	0.059533813	0.063587223	0.073636376	0.062386287	0.06426853	0.04988213	0.082779419	0.054956115	0.067712777	0.05201657	0.059648812	0.074071921	0.088865176	0.070678595	0.054350058	0.068611316	0.066464466	0.069821681	0.074007545	0.059755625	0.066718668	0.066347273	0.074142208	0.080507631	TSS200
GGA1	cg21268578	0.701117017	0.552141532	0.618091275	0.605774353	0.642060211	0.347946817	0.327980078	0.641863726	0.499228316	0.758862944	0.216509967	0.470932233	0.387502238	0.366135209	0.459524147	0.33318422	0.475260601	0.377848686	0.328399882	0.768850371	0.649978638	0.640316451	0.692412929	0.748838845	3'UTR
GGA1	cg21458116	0.053493647	0.047712799	0.052842164	0.048161981	0.05911522	0.033806872	0.038704544	0.044154681	0.049003096	0.034462395	0.043654592	0.048170518	0.058334485	0.048625151	0.051322839	0.035640857	0.034694336	0.04797013	0.060529321	0.053631858	0.056337009	0.040857717	0.042972325	0.044282291	1stExon
GGA1	cg22511321	0.596445098	0.848871298	0.70727822	0.894610073	0.662482837	0.889399631	0.743946258	0.8383303	0.735895155	0.88373975	0.839496051	0.863728144	0.751044463	0.819291901	0.757601101	0.81689295	0.750064047	0.83153653	0.785226204	0.861958949	0.654078954	0.858016553	0.638358224	0.837930346	Body
GGA1	cg23479619	0.066064921	0.063205231	0.062326403	0.071707044	0.08561063	0.057512202	0.076023189	0.061356113	0.06021498	0.056496379	0.064063858	0.073107967	0.073030301	0.065341091	0.06930311	0.060737106	0.06137532	0.073284638	0.069776294	0.061160662	0.063488714	0.067368967	0.067102655	0.056048914	TSS200
GGA1	cg23652354	0.044349352	0.049087073	0.039995418	0.046015563	0.033932924	0.045249103	0.040379515	0.034703668	0.04473315	0.036203485	0.057014949	0.028601858	0.053848955	0.046736058	0.04644189	0.037245625	0.046071274	0.042181852	0.042867213	0.038041256	0.049555248	0.038561333	0.039037435	0.034389204	Body
GGA1	cg24480194	0.060944678	0.053621674	0.052736636	0.061723611	0.06177426	0.056549913	0.058909263	0.054175624	0.054414252	0.054445145	0.061988141	0.053807271	0.057541028	0.065182236	0.062919494	0.050920553	0.051568596	0.062615825	0.049974236	0.054011285	0.064859667	0.061468658	0.072341365	0.050426983	TSS200
GGA1	cg25590640	0.073514493	0.049108693	0.067124486	0.066449699	0.054410364	0.097814812	0.088615915	0.070868129	0.069212748	0.069541265	0.065744783	0.059468085	0.068448665	0.087765496	0.061812259	0.057312075	0.051519745	0.065590646	0.063316402	0.084829803	0.057945356	0.054860251	0.065398207	0.078501358	Body
NOL12	cg01328403	0.048227315	0.058174171	0.057050906	0.060152101	0.065296338	0.083063149	0.038154521	0.048901427	0.053326861	0.07397149	0.06335698	0.061550915	0.047487204	0.054139976	0.045226147	0.056177273	0.055583674	0.046409422	0.051547413	0.052844586	0.042667336	0.044071934	0.051220697	0.052311101	1stExon
NOL12	cg04564989	0.805441478	0.878556167	0.845765595	0.841750631	0.828242826	0.870181955	0.786328341	0.857816863	0.869910497	0.887906907	0.859619794	0.841757202	0.832279067	0.885185168	0.829627441	0.891582817	0.851334223	0.874457278	0.823718545	0.878573917	0.857169106	0.855852276	0.836776827	0.880187634	Body
NOL12	cg09937941	0.833410835	0.897392859	0.839220225	0.907118199	0.884854904	0.904159625	0.857764463	0.86860014	0.868334	0.902429561	0.88623628	0.889292141	0.878983004	0.898945526	0.870983247	0.887649661	0.884276036	0.90341255	0.877931383	0.894102195	0.8620255	0.888960481	0.876642124	0.905188182	3'UTR
NOL12	cg10607812	0.107130015	0.074871449	0.08514317	0.087067586	0.075430583	0.086168699	0.102982766	0.072843637	0.063985828	0.062324509	0.075215138	0.07870717	0.107013384	0.049884043	0.086532272	0.072979895	0.086917097	0.086163891	0.074001971	0.104951637	0.104053748	0.082023719	0.092071385	0.100374012	TSS200
NOL12	cg14370507	0.529470648	0.774822404	0.571999994	0.733063025	0.603897406	0.728801177	0.858591099	0.683566968	0.665048184	0.640268678	0.863813539	0.744995357	0.797582465	0.802992633	0.605244212	0.833205095	0.66166988	0.785714579	0.805331246	0.60236157	0.55490423	0.541935005	0.576675264	0.578755051	TSS1500
NOL12	cg15473335	0.046059211	0.045702708	0.05248277	0.072127971	0.052626319	0.059509858	0.059195426	0.056465856	0.065443025	0.055073065	0.045079456	0.060333156	0.054359701	0.050824971	0.071477996	0.051983418	0.053693365	0.049194483	0.056102663	0.104039986	0.061907621	0.059973187	0.05911843	0.062698124	TSS200
NOL12	cg18443229	0.050121347	0.057570255	0.059816861	0.083503469	0.066352158	0.066570006	0.067074013	0.036624769	0.032706022	0.059931351	0.02804558	0.034718938	0.038555686	0.037318603	0.040347982	0.045426789	0.041630961	0.031548131	0.038024162	0.037562901	0.029985693	0.050547065	0.044636772	0.033737921	TSS200
NOL12	cg19884546	0.10629606	0.098205617	0.095568499	0.100996229	0.109381775	0.10881961	0.108747108	0.092359146	0.09849166	0.097161061	0.080900684	0.0877036	0.103193013	0.080843033	0.085060221	0.083471526	0.072655136	0.06965992	0.073687187	0.086670322	0.100069102	0.090034982	0.114711468	0.102530063	TSS200
NOL12	cg20816712	0.0851582	0.060822685	0.055108915	0.059730778	0.064857663	0.074945929	0.055508944	0.07609824	0.052630842	0.062728005	0.049192141	0.070074921	0.0624807	0.059088643	0.054166307	0.050076702	0.048367777	0.051090944	0.057456303	0.053195098	0.048485275	0.073495055	0.055706837	0.065917123	Body
NOL12	cg22123728	0.46210013	0.620640648	0.499510478	0.74103768	0.505312865	0.687622631	0.743904424	0.755659336	0.579822046	0.384678972	0.794800829	0.630693573	0.703487933	0.686904893	0.575312663	0.657066735	0.576244645	0.663354136	0.730977821	0.501578971	0.494176818	0.49038373	0.447379184	0.531369272	TSS1500
NOL12	cg22847089	0.054624304	0.06376422	0.065999043	0.076633798	0.07075121	0.082350844	0.059776186	0.045126816	0.052298947	0.071301526	0.049552755	0.04865209	0.061201654	0.062420415	0.06288576	0.053495683	0.061274954	0.057821377	0.086307167	0.057567289	0.041817789	0.048099936	0.033709105	0.060894097	TSS200
TMEM184B	cg00166741	0.083719958	0.059937989	0.07160091	0.092808885	0.073830232	0.070133326	0.082626471	0.066218438	0.082099216	0.051034635	0.073702714	0.053311334	0.06480463	0.070795099	0.071360318	0.058692264	0.07072537	0.064827649	0.065668195	0.088398127	0.069277837	0.055631082	0.067995888	0.080174709	5'UTR
