t.statistic	t.pvalue	Wilcoxon.statistic	Wilcoxon.pvalue	Gene
729234	-0.200280573713355	0.842806416520472	88	0.45123858017269	FAHD2CP
822	-10.5845283114953	1.12393254577889e-07	1	1.69953713106236e-07	CAPG
150763	-0.753423628386349	0.46013006445027	83	0.342802927622662	GPAT2
84445	-3.91038868322527	0.00179879997352498	27	0.00075280997220407	LZTS2
285033	-0.561333924449492	0.581697128591697	103	0.862469971303316	STARD7-AS1
150771	-2.58858742200187	0.020962917431955	51	0.0242874903020162	ITPRIPL1
6754	4.09039228378093	0.000337380886420195	168	0.0184096718603465	SSTR4
93082	-2.47796210696646	0.029230154015053	53	0.030245472645525	NEURL3
4123	-5.87369637858074	8.81018945569988e-06	10	1.1556852491224e-05	MAN2C1
55733	-4.20779557877832	0.000194704138656004	41	0.00704517624624933	HHAT
23516	-2.04193872902177	0.0559690811547832	74	0.192169127738061	SLC39A14
1327	-2.69858596768748	0.0116927025857195	62	0.0734687807775552	COX4I1
22885	-1.72852013120933	0.0932776586240377	71	0.154394705601929	ABLIM3
81562	-9.55469392640818	3.18007925122924e-10	1	1.69953713106236e-07	LMAN2L
79846	-1.09819659239593	0.280808422940302	91	0.524279417500644	CFAP69
65250	2.04971071575114	0.0506441470856576	137	0.268754349752845	CPLANE1
642968	4.41477554388524	0.000128758110577497	150	0.102947130591524	FAM163B
441631	-2.36808084595796	0.0300237996353724	52	0.0271331952742671	TSPAN11
100287932	-4.39536193214715	0.000342988466009303	25	0.000512835329298066	TIMM23
84740	1.6523311496536	0.121148717233621	155	0.0673612221316148	AFAP1-AS1
90632	7.36122589876582	7.51910913433295e-08	208	9.06987603937623e-05	LINC00473
4149	-5.91323106816396	9.96369501770695e-06	14	3.93442845840935e-05	MAX
8792	2.84805095047937	0.0104075496281148	170	0.0134927952372171	TNFRSF11A
4784	-1.31652504682314	0.197931781720902	96	0.657632833697742	NFIX
8882	-1.59906206468642	0.137821674365227	79	0.268754349752845	ZPR1
692205	0.0752124152939627	0.940553585807635	103	0.862469971303316	SNORD89
6792	3.56501987900646	0.00394996899861296	184	0.00181646528567944	CDKL5
131870	-1.76181181452959	0.0903391695591135	71	0.154394705601929	NUDT16
54877	1.84151808665186	0.0758060535883425	136	0.286193895092672	ZCCHC2
150568	4.04290647325236	0.00031439962589894	154	0.0734687807775552	LINC01102
284998	0.217218261046279	0.829467241336206	98	0.714397543828938	LINC01114
3642	2.7405964856057	0.0100350554087468	146	0.143095078055492	INSM1
80146	-3.76058701640006	0.00162241591003663	28	0.000905768313999682	UXS1
100287216	-0.416451652171679	0.682211603657173	90	0.499306418896813	SH3RF3-AS1
55967	-2.5524194475532	0.015862210967668	58	0.0504848354550638	NDUFA12
10726	-1.11893360971486	0.272294055838896	77	0.2360169307889	NUDC
2965	-1.99649546167705	0.0710339915526792	61	0.06707410236822	GTF2H1
65109	-4.47105975178586	0.00113339470766618	21	0.000222979271595381	UPF3B
27072	-0.370719659043735	0.717174706064912	99	0.743381025177793	VPS41
129804	6.70681560282752	1.00877550267392e-05	214	3.39907426212471e-07	FBLN7
58509	-3.45883801632307	0.00180999223949384	49	0.0193323198426908	CACTIN
7045	-3.79752295353929	0.000855462133963789	49	0.0193323198426908	TGFBI
5292	-3.58297803406039	0.0016044352578001	45	0.0119098463533457	PIM1
400999	-2.72404826303593	0.0160832600978532	50	0.0216937417094454	FLJ42351
55871	-3.97960612471022	0.00124144518154536	34	0.0025129356019888	CBWD1
85376	0.300240772036693	0.766233330745968	104	0.892831522334892	RIMBP3
26168	-3.64965974980589	0.00125712913497087	37	0.00398329015092739	SENP3
6494	-7.09174321002355	1.26400438027981e-05	2	3.39907426212471e-07	SIPA1
79035	-1.5655017864846	0.127685838374555	90	0.499306418896813	NABP2
79031	-5.37310038697869	6.14301237589391e-06	28	0.000905768313999682	PDCL3
9956	2.58780720845953	0.0148588239537021	144	0.166332509341081	HS3ST2
245812	-7.74694464632695	1.16157878932302e-06	8	5.69344938905889e-06	CNPY4
112849	-5.47702029922876	0.000173622685228322	13	2.94869692239319e-05	L3HYPDH
84771	-0.637290631054435	0.536332354602767	103	0.862469971303316	DDX11L2
118433	-3.78368498256593	0.000961106322837412	29	0.00108438966647434	RPL23AP7
10333	-9.63833950966936	1.89191414521432e-07	1	1.69953713106236e-07	TLR6
10096	-10.1996993527013	1.75681324830009e-11	0	8.49768565531178e-08	ACTR3
389023	5.03973939965941	1.77234508482375e-05	183	0.00342423487042396	DPP10-AS1
130355	-6.32924198644756	1.22074615183928e-05	6	2.54930569659353e-06	C2orf76
51255	-8.33414671602216	6.07800119703247e-07	0	8.49768565531178e-08	RNF181
55152	-0.555749375821639	0.592453429094927	101	0.802374253372094	DALRD3
4747	4.76234592784743	3.89990687005633e-05	195	0.000222979271595381	NEFL
51720	-6.3198157755366	2.98519658613159e-05	2	3.39907426212471e-07	UIMC1
64837	6.02079361981934	2.38160321540535e-06	202	3.93442845840935e-05	KLC2
65268	4.60180044472261	5.9391825658757e-05	193	0.000342116824482852	WNK2
83442	-4.94778443625235	2.7043182808205e-05	30	0.0012932627798819	SH3BGRL3
8153	-10.0520036340722	1.52655275324187e-11	0	8.49768565531178e-08	RND2
23344	-4.59286304532857	0.000162376120743638	35	0.002939604398742	ESYT1
100131320	4.06993182601499	0.000340075698376517	191	0.000512835329298066	RAB6C-AS1
440905	-0.34338058791934	0.737191469140532	103	0.862469971303316	FAR2P1
126259	-3.98354123121277	0.000619126850290442	39	0.00532923858187223	TMIGD2
100216479	0.469685634564246	0.642672234468726	108	1	FAR2P2
128209	-1.04102461166592	0.315534100691501	74	0.188141670990137	KLF17
54620	5.34476470195988	8.80944729952076e-06	192	0.000420210555655167	FBXL19
401010	1.0567424645624	0.301918083990886	115	0.802374253372094	NOC2LP2
150776	-5.60374915297786	6.0925186491452e-05	12	2.19240289907044e-05	LOC150776
100129961	3.15987185046821	0.00399491156280682	163	0.030245472645525	CCNT2-AS1
2583	4.78422836236683	4.03454772140742e-05	178	0.00461483814883017	B4GALNT1
647012	1.59809017675613	0.119606139005193	131	0.376725698744055	YY1P2
4485	-5.97747391710561	1.7985870006119e-05	14	3.93442845840935e-05	MST1
55345	-2.37084154527496	0.0414558355431274	55	0.0373488580385132	ZGRF1
169270	-6.81047411520033	2.25610730546694e-07	19	0.000141486466160941	ZNF596
6443	-6.31470107087712	9.92590808496851e-06	10	1.1556852491224e-05	SGCB
6445	3.98931750641008	0.000375467794185442	170	0.0156651383563121	SGCG
8420	-4.66147378533537	0.000420778546010592	22	0.00027719450607627	SNHG3
130576	1.90024567043062	0.067642327699386	113	0.859586452643871	LYPD6B
78990	1.90746026880218	0.0712313410676769	148	0.12233412730043	OTUB2
2260	-6.66873162376462	2.26474862788061e-06	7	3.8239585448903e-06	FGFR1
1735	-2.60482911459629	0.0160743043479308	57	0.0457487353319323	DIO3
7159	-2.85844053436123	0.0234367834036604	44	0.0104869088903637	TP53BP2
80301	-4.87061776398912	0.000944679544574282	9	8.15777822909931e-06	PLEKHO2
89927	3.60913625788163	0.00116184631790503	160	0.0413778657382662	BMERB1
261729	5.41751049421968	5.48970857030995e-06	199	8.71012779669457e-05	STEAP2
151188	-5.0820562975755	0.00101388772033874	7	3.8239585448903e-06	ARL6IP6
114805	3.2221066607063	0.00300254485093097	168	0.0171895434278474	GALNT13
653489	3.70990031472175	0.00326106785599457	186	0.0012932627798819	RGPD3
5216	-10.0728252285253	1.85563231805683e-11	0	8.49768565531178e-08	PFN1
3326	0.74208406090292	0.463913079861683	103	0.862469971303316	HSP90AB1
151531	1.66344699481526	0.107550365131691	120	0.657632833697742	UPP2
130940	0.541996731052153	0.591514470076205	93	0.576002705663113	CCDC148
92482	-4.66415038095696	0.000644231327817071	25	0.000512835329298066	BBIP1
7046	-9.25782338748504	1.52807325084274e-08	1	1.69953713106236e-07	TGFBR1
8924	1.23443924338932	0.22902785591875	119	0.685800367269974	HERC2
23645	-5.78247217375462	3.78654766788747e-06	13	2.94869692239319e-05	PPP1R15A
6748	-8.91352294421899	1.08682461316885e-09	1	1.69953713106236e-07	SSR4
9367	-6.52447272127852	2.35709554024859e-05	9	8.15777822909931e-06	RAB9A
29948	-5.76869267273038	2.46540533132812e-05	14	3.93442845840935e-05	OSGIN1
100616364	1.92312763920626	0.0640109702337029	141	0.192545571659901	MIR4785
285116	-0.357204385878506	0.726413793449146	101	0.802374253372094	AHCTF1P1
57282	4.43830361472866	9.65816377347452e-05	177	0.00532923858187223	SLC4A10
23112	3.87382102290453	0.00133224420028732	179	0.00398329015092739	TNRC6B
2318	-5.94285147128185	6.36521555605138e-05	13	2.94869692239319e-05	FLNC
5538	-5.43295259256963	2.12159519835119e-05	22	0.00027719450607627	PPT1
4756	-1.50200674576948	0.161229374511907	72	0.166332509341081	NEO1
10038	2.5502750069585	0.0155916765399646	135	0.304346566212692	PARP2
10219	-3.34252277026101	0.00617828286880528	35	0.002939604398742	KLRG1
80034	4.50902517205703	0.000233465911797369	192	0.000420210555655167	CSRNP3
100506124	1.03551227774495	0.314245815022415	124	0.549855411878575	LOC100506124
91181	-0.463669233103716	0.647956984915966	90	0.49175946549151	NUP210L
60436	-6.67617202284789	2.40654970656953e-05	9	8.15777822909931e-06	TGIF2
162681	0.209529241904226	0.838362330976347	118	0.714397543828938	C18orf54
59084	2.72783336429055	0.0188275214979297	172	0.0104869088903637	ENPP5
115677	-2.06142170139632	0.0672107129536877	45	0.0119098463533457	NOSTRIN
493911	-1.85489115676776	0.0927807411482412	63	0.0803276877542401	PHOSPHO2
203	-7.27645566182331	3.39782173611652e-08	9	8.15777822909931e-06	AK1
100132911	-0.413823690065495	0.687622819105095	92	0.549855411878575	DPH3P1
140825	-3.78580739558483	0.00179956324868858	29	0.00108438966647434	NEURL2
150379	4.13474822836975	0.000368863778472401	177	0.00665090590474837	PNPLA5
253190	-1.41279751649806	0.176891605728572	69	0.13241212755706	SERHL2
9585	-3.02499475827804	0.00488263728051418	26	0.000623050312247459	KIF20B
81031	-6.93741819034312	5.02209378871428e-05	1	1.69953713106236e-07	SLC2A10
4482	-6.64286086213665	3.89093125143162e-06	9	8.15777822909931e-06	MSRA
8604	3.66713952058997	0.00183142440181148	179	0.00398329015092739	SLC25A12
7994	-2.6171903515999	0.0240548479310844	48	0.0171895434278474	KAT6A
285613	3.32789219990189	0.00548775217477239	185	0.00153544682105828	RELL2
91149	5.86913551502438	1.42253795010148e-06	195	0.000658256121280825	RAPGEF4-AS1
5803	-4.26706511409465	0.000995736464475931	25	0.000512835329298066	PTPRZ1
10105	-4.71400235178954	0.000513039738810747	16	6.75566009597286e-05	PPIF
10103	-1.67979045919225	0.116799999623896	63	0.0803276877542401	TSPAN1
285084	-1.7338855881583	0.109139599332612	82	0.323219076284574	LINC01305
54532	-7.4374381987034	1.85520244659985e-08	10	1.1556852491224e-05	USP53
26580	0.346686417963547	0.733251126448166	113	0.862469971303316	BSCL2
1123	6.15571608748633	7.35844194252087e-07	203	2.94869692239319e-05	CHN1
5475	4.69060356017783	4.85655260948309e-05	179	0.00398329015092739	PPEF1
5536	1.59591835526693	0.127498549772983	143	0.178917496819741	PPP5C
101180976	2.83906297030706	0.0134132938575796	165	0.0255686013669685	IFNL4
153241	-4.24984091906701	0.000287470296120075	25	0.000512835329298066	CEP120
100130691	-2.16176481299009	0.0562893088232726	52	0.0271331952742671	LOC100130691
221178	-5.46489141527463	0.000381548001847321	7	3.8239585448903e-06	C1QTNF9
9372	3.26136173093243	0.00719913820790912	182	0.0025129356019888	ZFYVE9
114880	0.800305645992481	0.429405708954201	118	0.714397543828938	OSBPL6
22948	-6.04988150736618	2.09977518878013e-06	12	2.19240289907044e-05	CCT5
100505702	-11.1112810793268	3.17209141656909e-08	0	8.49768565531178e-08	LINC01094
728978	-4.03606467673205	0.00114531292338926	30	0.0012932627798819	UNC5B-AS1
643965	4.61302086302093	0.000222467119650592	189	0.00152376989420747	TMEM88B
164633	-0.731614526090354	0.473125808333345	92	0.549855411878575	CABP7
5716	-2.24374798478903	0.0410592458429178	55	0.0373488580385132	PSMD10
10605	2.79887376139447	0.00979560152632733	159	0.0457487353319323	PAIP1
51062	5.45753974419813	4.77928092343159e-06	192	0.000420210555655167	ATL1
169611	-3.04524550667924	0.0048986048558456	55	0.0373488580385132	OLFML2A
353500	5.60721908240872	4.26216757555649e-06	207	8.15777822909931e-06	BMP8A
341567	-0.0802521335425723	0.936765981663599	96	0.65098321023207	H1FNT
138474	-0.128221043502312	0.899238324374809	98	0.714397543828938	TAF1L
339175	-0.917244868250363	0.37089794368379	88	0.45123858017269	METTL2A
257240	0.239408420486942	0.813437929793417	103	0.862469971303316	KLHL34
201305	-6.46852600359593	4.97983899241037e-06	14	3.93442845840935e-05	SPNS3
25962	-6.00731004721213	5.15955183770152e-06	17	8.71012779669457e-05	VIRMA
169714	-5.59063248078796	1.05933113380361e-05	18	0.000111574612654244	QSOX2
8480	-5.27303794059134	8.86543431439733e-05	17	8.71012779669457e-05	RAE1
92999	-3.66709386786865	0.00290535432126509	34	0.0025129356019888	ZBTB47
727957	-1.87447845361223	0.0793120023658903	66	0.103911144799714	MROH1
729993	1.74491029198842	0.0903092526463224	115	0.802374253372094	SHISA9
285550	3.11516201195504	0.00429553749805315	160	0.0413778657382662	FAM200B
729956	4.61006193968293	8.11631156678028e-05	154	0.0734687807775552	SHISA7
6596	-4.41878659849749	0.000139541316299629	28	0.000905768313999682	HLTF
65266	-1.1707830462869	0.264264485743248	85	0.384100405254629	WNK4
129285	-1.17937825086753	0.25789911583839	80	0.286193895092672	PPP1R21
25917	-8.5426148409565	2.06470622919433e-09	0	8.49768565531178e-08	THUMPD3
25800	-4.4768329353182	0.000123467416965646	33	0.00214014213229027	SLC39A6
5136	4.76568073959844	3.77583411969476e-05	171	0.0119098463533457	PDE1A
101409258	-0.450965449094829	0.657213614090809	96	0.657632833697742	OSGEPL1-AS1
23511	-7.355792675776	2.05831522968588e-08	6	2.54930569659353e-06	NUP188
10102	-2.41677339233409	0.024622482864246	61	0.06707410236822	TSFM
135114	-1.25695345182557	0.217816831867975	77	0.2360169307889	HINT3
90332	-4.12685423039716	0.000235565384232407	37	0.00561087165223153	EXOC3L2
10406	2.57054983446699	0.0153188304196974	144	0.163115563571926	WFDC2
4162	-1.73227033297477	0.0993709224323785	77	0.2360169307889	MCAM
284992	-2.59167926385012	0.0168704958132722	55	0.0373488580385132	CCDC150
387601	2.61576814264164	0.0190202325140102	164	0.0278920378457289	SLC22A25
56731	-6.22339715710814	5.3824059411712e-05	11	1.59756490319861e-05	SLC2A4RG
7320	-1.68054493507931	0.109963342168639	75	0.20609403029085	UBE2B
7317	-5.11183624997503	6.91813788721539e-05	15	5.17509056408487e-05	UBA1
83853	0.657675374373315	0.516146456440483	127	0.474950352271559	ROPN1L
90736	-2.86185770376972	0.0109963612953082	48	0.0171895434278474	FAM104B
150538	5.65068280846483	2.79647618070658e-06	190	0.00114548850247161	SATB2-AS1
11151	-0.014235266809403	0.988738657188431	90	0.499306418896813	CORO1A
939	-4.79204920989961	7.26591214345513e-05	26	0.000623050312247459	CD27
11004	-4.43647623684438	0.00061249822153846	20	0.000178366421904994	KIF2C
55800	5.05489407539773	1.83736720918653e-05	164	0.0271331952742671	SCN3B
100507140	4.54243912297915	0.000692118085929479	192	0.000968030763209469	LINC01792
9689	-5.231489388945	2.69530473946351e-05	23	0.000342116824482852	BZW1
119385	0.117795490603185	0.906946474458258	106	0.953962343355787	FAM25A
92822	-3.55730546834348	0.00432312843278782	34	0.0025129356019888	ZNF276
131118	1.38098997805437	0.179055446823189	123	0.576002705663113	DNAJC19
84074	-2.81398761683004	0.0121391513957004	46	0.0134927952372171	QRICH2
3611	-8.1957869255514	1.92532249308407e-09	3	5.94837995871824e-07	ILK
4868	6.51774351880489	3.01858222649291e-07	200	0.000321934158195819	NPHS1
23473	-10.3232594528398	7.32853811419488e-12	0	8.49768565531178e-08	CAPN7
441024	-5.61636643016274	0.000108047535109544	14	3.93442845840935e-05	MTHFD2L
59349	-3.92424623283607	0.00171323228803839	26	0.000623050312247459	KLHL12
11007	5.73548853615549	2.90636326694864e-06	188	0.000905768313999682	CCDC85B
8862	-2.19619981082635	0.0406257773108587	51	0.0242874903020162	APLN
4524	-6.62666854415766	4.53046599838202e-07	9	8.15777822909931e-06	MTHFR
10312	-8.69725986310414	2.60612553157729e-09	1	1.69953713106236e-07	TCIRG1
4501	-5.06613475739562	0.000333971834736753	16	6.75566009597286e-05	MT1X
10155	-7.97457340056068	2.16991101826512e-06	0	8.49768565531178e-08	TRIM28
339535	1.86188561578884	0.0811173566619082	147	0.130318612609639	LINC01139
1540	-2.62459301839561	0.0173027783978976	55	0.0373488580385132	CYLD
6039	-11.1653187865721	4.75594692664761e-08	0	8.49768565531178e-08	RNASE6
84451	3.80989425436712	0.00059934914991373	176	0.0061367736496965	MAP3K21
100329109	4.28534209875458	0.000263899508662493	185	0.00153544682105828	GCSHP3
4659	4.67105829791208	5.10475691888711e-05	187	0.00108438966647434	PPP1R12A
4052	-5.8324147110493	2.52925340638561e-06	22	0.00027719450607627	LTBP1
100507475	-6.25540090632044	5.75933683025479e-05	7	3.8239585448903e-06	IDH1-AS1
9897	-3.86477095198831	0.0005896088090461	36	0.00342788141649622	WASHC5
84313	-7.73046121510315	8.10263265029975e-09	2	3.39907426212471e-07	VPS25
84312	1.91735731928832	0.0721111981069827	143	0.178917496819741	BRMS1L
9896	2.55721272653655	0.0285932256816155	172	0.0104869088903637	FIG4
1908	3.36633634183737	0.00198895275793427	164	0.0271331952742671	EDN3
9719	1.8390632574321	0.0749260534636761	113	0.862469971303316	ADAMTSL2
63897	-8.55557612870925	6.91366652144845e-08	2	3.39907426212471e-07	HEATR6
9670	1.21877143636493	0.238441329041815	142	0.192169127738061	IPO13
83932	-5.21495447954879	5.02117298858113e-05	16	6.75566009597286e-05	SPRTN
5786	-0.961391728313675	0.343352385804731	99	0.743381025177793	PTPRA
124961	-4.86428651853157	3.38767965413928e-05	26	0.000623050312247459	ZFP3
646324	-2.89407118410872	0.0116936524132638	46	0.0134927952372171	LINC00607
150967	2.93951795809428	0.00710840709337296	157	0.055602821571545	LINC01963
729582	-6.27296441718734	9.26436945421578e-07	17	8.71012779669457e-05	DIRC3
4958	1.52611240377547	0.137061733361899	149	0.112838303488045	OMD
54440	-9.4912535085729	7.06474857383186e-07	1	1.69953713106236e-07	SASH3
54627	0.109213547977296	0.913809711017279	92	0.549855411878575	MAP10
54622	-0.789656675138737	0.441496252634721	93	0.576002705663113	ARL15
57691	1.86570406500095	0.0984558933015346	168	0.0171895434278474	KIAA1586
57688	-0.248536184287857	0.809682714941732	90	0.499306418896813	ZSWIM6
7133	-5.71387618934202	4.04806936879318e-05	10	1.1556852491224e-05	TNFRSF1B
170384	-0.0424523675765998	0.966650223308744	96	0.657632833697742	FUT11
572	-3.51571531411014	0.00161623591813975	47	0.0152471424407563	BAD
3276	-6.37349208035067	8.41995972410689e-07	5	1.61456027450924e-06	PRMT1
255101	-0.726104206725275	0.47344653197585	105	0.923340508212588	CFAP65
3014	-2.13789655418653	0.0577905476732136	55	0.0373488580385132	H2AFX
10456	-5.47993367141928	9.83914333873263e-05	10	1.1556852491224e-05	HAX1
79137	1.79490626893893	0.0990990965998992	153	0.0803276877542401	RETREG2
130617	-7.45948334177811	9.2351100284029e-08	0	8.49768565531178e-08	ZFAND2B
2907	-8.21508938240093	2.23908216797877e-09	8	5.69344938905889e-06	GRINA
5830	0.0345217546929384	0.972670052761133	89	0.474950352271559	PEX5
2744	4.23347135521264	0.000537739248322289	184	0.00181646528567944	GLS
54851	-5.4826622764251	0.000136708920939229	13	2.94869692239319e-05	ANKRD49
987	-6.90772814619162	1.04880207464302e-07	5	1.61456027450924e-06	LRBA
8434	-6.90338661174985	1.8381400320445e-05	1	1.69953713106236e-07	RECK
84909	-3.71898518702797	0.000849903927363625	53	0.030245472645525	AOPEP
27173	-8.33151177354373	8.71237859290033e-07	3	5.94837995871824e-07	SLC39A1
9767	0.563681848016486	0.583011318373578	112	0.892831522334892	JADE3
9766	-4.00830821671609	0.000619567640482276	40	0.0061367736496965	SUSD6
221749	-6.93809499596845	9.18335034077499e-06	6	2.54930569659353e-06	PXDC1
111	3.8641293732478	0.000545348181967182	154	0.0734687807775552	ADCY5
10361	5.19412269169705	1.11023974316883e-05	196	0.000178366421904994	NPM2
1376	-6.34423175590961	6.09177467982594e-06	7	3.8239585448903e-06	CPT2
8778	-3.81683959066004	0.00362379529212702	24	0.000420210555655167	SIGLEC5
79057	4.76703259193553	5.78864724465093e-05	185	0.00255240369138824	PRRG3
148203	-1.91190853725802	0.0796435674959483	65	0.095528517808175	ZNF738
5465	-3.27549908320893	0.012956502792874	25	0.000512835329298066	PPARA
348761	1.35942962641507	0.192711795203394	127	0.466285259169736	SPATA3-AS1
54853	-1.53431345634713	0.143477530523989	77	0.2360169307889	WDR55
151477	-1.04674127389156	0.316023058644359	78	0.252032264012896	LINC00471
84929	1.47110197473464	0.15084639190179	133	0.342802927622662	FIBCD1
10671	-3.14290535154488	0.0087516610800897	36	0.00342788141649622	DCTN6
7096	-9.63246250039966	1.61544153592884e-09	2	3.39907426212471e-07	TLR1
200765	-8.04496829629386	2.20907943905999e-05	1	1.69953713106236e-07	MIR5001
80303	1.43116227709931	0.176633830942682	139	0.2360169307889	EFHD1
9967	-5.89493767945483	1.46624652316062e-06	20	0.000178366421904994	THRAP3
10043	-5.54917548793544	9.24206224627727e-06	12	2.19240289907044e-05	TOM1
1408	3.93239366201832	0.00043282475730054	158	0.0504848354550638	CRY2
677775	1.43314393089503	0.162159524172722	150	0.0990566926695869	SCARNA5
1523	-4.56106464860655	0.000637331250534963	20	0.000178366421904994	CUX1
80328	-0.101196229880753	0.920397390996555	99	0.743381025177793	ULBP2
151507	-1.3767284368591	0.196652581815394	72	0.166332509341081	MSL3P1
79781	0.449423179338997	0.657091087507065	100	0.772722089139023	IQCA1
23500	1.94329042726487	0.0698297073142788	145	0.154394705601929	DAAM2
342865	4.04524137522086	0.000397314057418152	143	0.175295590006342	VSTM2B
10747	-0.102900419319142	0.919029595518793	96	0.657632833697742	MASP2
9208	-7.7823156195349	4.82207916532548e-08	6	2.54930569659353e-06	LRRFIP1
3895	-3.97205656263087	0.00152454139715496	27	0.00075280997220407	KTN1
151174	-0.0460152427103985	0.963789918614321	97	0.685800367269974	LINC02610
643387	-0.602830777148908	0.5546229439952	89	0.474950352271559	LOC643387
951	-15.8878025072705	6.92043785162151e-17	0	8.49768565531178e-08	CD37
85009	2.37606303496072	0.0340285882699789	166	0.0216937417094454	MGC16025
150935	5.05496530402162	2.15934142036377e-05	179	0.00470313678131389	LOC150935
150678	-1.61079715245389	0.123744820020819	80	0.286193895092672	COPS9
2885	-2.77107452737325	0.00971231584371325	75	0.20609403029085	GRB2
8402	-2.2761575658584	0.029650410648356	68	0.12233412730043	SLC25A11
2917	3.79970730854213	0.000642210061907118	139	0.2360169307889	GRM7
130916	-1.44022646552601	0.160878147348572	79	0.268754349752845	MTERF4
23154	4.27839600953171	0.000158965571185686	168	0.0171895434278474	NCDN
6938	-5.62516330660477	0.000162770259471074	16	6.75566009597286e-05	TCF12
29919	-1.32656269352734	0.209907851516108	76	0.220708859941995	RMC1
79906	-0.419823111338609	0.67869002273811	99	0.743381025177793	MORN1
6666	-6.89784661052373	1.34015925655987e-06	4	1.01972227863741e-06	SOX12
140680	-11.3683203389312	1.08925546673021e-12	0	8.49768565531178e-08	C20orf96
80023	3.10894232889802	0.00459729731862759	156	0.0611270820392066	NRSN2
701	-2.68774032813025	0.0130079549325892	57	0.0457487353319323	BUB1B
83541	-1.52472301717907	0.153846549915805	75	0.20609403029085	FAM110A
283948	-1.4109035658813	0.168482417221409	96	0.657632833697742	NHLRC4
100507495	-9.34232856329338	1.6629964646675e-07	0	8.49768565531178e-08	SDCBP2-AS1
10743	3.09615487872406	0.00617864686582142	171	0.0119098463533457	RAI1
100289473	2.68179786594428	0.0184215718265537	169	0.0152471424407563	LOC100289473
9567	-5.18154183207176	5.45478656215081e-05	21	0.000222979271595381	GTPBP1
112609	4.17937640271257	0.000218336061649808	186	0.0012932627798819	MRAP2
92259	1.88028564868748	0.0748766752947704	146	0.143095078055492	MRPS36
100134015	-1.39352802014135	0.183151922625311	67	0.111511465303338	UBOX5-AS1
27034	-2.98031535250112	0.00816426796657531	41	0.00704517624624933	ACAD8
257203	2.2292013688561	0.0387064976641293	158	0.0504848354550638	DSCR9
374977	-2.68743233397004	0.0169674446829095	45	0.0119098463533457	MROH7
57451	4.19408057039882	0.000224074713323872	147	0.13241212755706	TENM2
63874	-8.59351405822325	1.15543664229436e-07	1	1.69953713106236e-07	ABHD4
23616	-3.23347725416521	0.00285417336808965	48	0.0171895434278474	PDXP
187	-7.26193642808615	2.13917706675977e-06	10	1.1556852491224e-05	APLNR
54976	-5.73717797189383	7.88201054441092e-06	11	1.59756490319861e-05	C20orf27
26140	-7.05041874706958	1.29583953284599e-06	5	1.61456027450924e-06	ARPC4-TTLL3
55317	-4.80965305476969	7.96314240895801e-05	24	0.000420210555655167	AP5S1
23408	3.7384923965011	0.00144794087372862	178	0.00461483814883017	SIRT5
643406	-0.0302228586635785	0.976488635802511	101	0.802374253372094	LOC643406
149837	-2.06195259721934	0.0655113882459659	61	0.06707410236822	LINC00654
654429	4.8070988737738	4.73569220404012e-05	172	0.012588096425232	LRTM2
114784	2.52975468069913	0.0172777894375364	120	0.657632833697742	CSMD2
100131208	2.45022102897106	0.0224254272571762	153	0.0803276877542401	SNAP25-AS1
6948	-7.98339926973238	2.15220865340543e-08	2	3.39907426212471e-07	TCN2
1984	-7.54781393165464	1.17008353071809e-08	1	1.69953713106236e-07	EIF5A
641977	-0.686827636778051	0.499328617884484	95	0.629920266215496	SEPTIN7P2
100128239	2.41129625132732	0.0218401741135653	144	0.166332509341081	LINC02731
374387	0.32890183429621	0.745628172504853	103	0.862469971303316	LINC02716
494141	3.56007395080908	0.00424765353934034	178	0.00632557822015521	SLC25A51P4
3843	-0.720168913987661	0.488363083548946	88	0.45123858017269	IPO5
64151	-4.13270941782871	0.000652401372043183	27	0.00075280997220407	NCAPG
55272	-6.18079907876987	1.07406777609987e-06	12	2.19240289907044e-05	IMP3
57325	-0.14737487550892	0.884536391629119	102	0.832306586301221	KAT14
80777	-1.95163220654949	0.067215063605712	75	0.20609403029085	CYB5B
9522	4.15308025792119	0.000328398777167629	181	0.002939604398742	SCAMP1
10243	2.35542196820644	0.0248104081921515	125	0.524279417500644	GPHN
3993	0.374807654689782	0.714347815375658	116	0.772722089139023	LLGL2
29075	4.57074368265442	9.83242928903696e-05	193	0.000901122994674599	LINC00652
100270804	-3.80399149888859	0.00187091702747909	39	0.00532923858187223	LINC00653
51126	-1.10833099478323	0.285652165149418	75	0.20609403029085	NAA20
55089	0.766220037422518	0.45402419117362	131	0.376424693282032	SLC38A4
26960	3.93676606296912	0.000606160622618013	170	0.0134927952372171	NBEA
22845	-9.04908976771216	2.54270103472649e-10	1	1.69953713106236e-07	DOLK
10999	2.93986408515099	0.00669037796644794	158	0.0504848354550638	SLC27A4
25979	-7.44418181620694	2.57578595205967e-08	7	3.8239585448903e-06	DHRS7B
4157	-6.49985851896371	1.40778071787109e-06	12	2.19240289907044e-05	MC1R
284798	2.70562328602101	0.0107836244440162	145	0.151039949214435	LOC284798
388730	4.24082168778405	0.000233084082647157	173	0.00920911189837448	TMEM81
387758	-5.84080714673431	4.36980177558305e-06	16	6.75566009597286e-05	FIBIN
389119	-3.24859666936279	0.0037140126397919	41	0.00704517624624933	INKA1
284800	0.000509574361741236	0.999596503430732	85	0.384100405254629	FAM182A
