t.statistic	t.pvalue	Wilcoxon.statistic	Wilcoxon.pvalue	Gene
84064	-2.04469812541154	0.0489401167672482	73	0.178917496819741	HDHD2
9351	-0.867600496110496	0.396845896088184	68	0.12233412730043	SLC9A3R2
91860	-1.58660464017057	0.126695056518302	77	0.2360169307889	CALML4
56262	-3.85101339565726	0.000512577080036462	29	0.00108438966647434	LRRC8A
79400	-1.75887338491557	0.0883237054275855	84	0.363101179393792	NOX5
283673	2.61333010494345	0.0182624331413673	165	0.0263451678471192	EWSAT1
54852	0.588003361131042	0.562634024126963	119	0.685800367269974	PAQR5
145837	-1.10713036024118	0.278057665591187	89	0.474950352271559	DRAIC
2113	-2.25271753608117	0.0314699849840554	78	0.252032264012896	ETS1
27163	-2.84889379965755	0.0120473980548145	50	0.0216937417094454	NAAA
171017	-7.36341660712193	1.32263377872987e-06	3	5.94837995871824e-07	ZNF384
90338	-5.97199026701446	2.10980155956523e-06	10	1.1556852491224e-05	ZNF160
80148	-0.761315369264957	0.45188899838648	123	0.576002705663113	SLC66A2
3422	2.39288100328304	0.0256736985347717	156	0.0611270820392066	IDI1
8899	-6.91624452834615	6.68753249635084e-08	12	2.19240289907044e-05	PRPF4B
80072	-5.83739329740279	2.5552496505477e-06	7	3.8239585448903e-06	HEXA-AS1
91653	-5.4785166359623	9.22706072306912e-06	2	3.39907426212471e-07	BOC
2146	-7.98858387328247	7.23201469867864e-09	5	1.61456027450924e-06	EZH2
100287559	3.42532974051949	0.00220651589570181	167	0.0193323198426908	ADPGK-AS1
9399	0.156905731235044	0.876838849445196	102	0.832306586301221	STOML1
23053	-6.29774458354234	7.4187490736397e-07	1	1.69953713106236e-07	ZSWIM8
283731	0.888331320146347	0.383224301891909	139	0.230530635515613	LOC283731
4014	1.17557024559574	0.250350809463245	151	0.0911830804170044	LOR
91734	-2.65422231666491	0.0167955036873007	53	0.030245472645525	IDI2
55762	-6.89298556089378	4.94326647677857e-07	10	1.1556852491224e-05	ZNF701
10690	4.40796815815178	0.000423144235160369	184	0.00181646528567944	FUT9
10682	-5.77243649691247	2.69697442264649e-06	17	8.71012779669457e-05	EBP
729739	-0.215863103061144	0.831217538364565	113	0.858859765665389	PPIAP46
83450	-3.75117723585039	0.000687581911814539	27	0.00075280997220407	DRC3
84993	2.38777894815268	0.0261550032042885	154	0.0734687807775552	UBL7
440288	-7.95330598690209	5.88759103042235e-09	0	8.49768565531178e-08	UBL7-AS1
1198	-4.86141171476153	2.79896513018862e-05	14	3.93442845840935e-05	CLK3
10864	-1.51010799717729	0.143960322982978	71	0.151498871733928	SLC22A7
4297	0.476402602952687	0.640277165034158	119	0.685800367269974	KMT2A
100287616	-5.64502777621883	5.40299537307434e-06	6	2.54930569659353e-06	LOXL1-AS1
100132406	-4.47803500904593	8.62374710860323e-05	20	0.000178366421904994	NBPF19
100128285	2.50383882674954	0.0238461442783835	166	0.0216937417094454	DNM1P35
92912	-7.43205805482114	1.69301844136718e-08	8	5.69344938905889e-06	UBE2Q2
139735	3.65165102956506	0.00588132694639186	190	0.00127912172842123	ZFP92
2108	-6.53247095263509	2.69557311152684e-07	0	8.49768565531178e-08	ETFA
7302	3.2046165170379	0.00567360896636868	166	0.0216937417094454	TYRO3P
55008	-1.28192658864132	0.210137161444404	91	0.524279417500644	HERC6
26007	-5.33123950943262	6.94491290340479e-06	23	0.000342116824482852	TKFC
54972	-3.99499126432621	0.000346571547637396	49	0.0193323198426908	TMEM132A
373156	-6.95214984163403	2.01197434557578e-07	0	8.49768565531178e-08	GSTK1
4987	2.76461102179838	0.0114193537470767	159	0.0457487353319323	OPRL1
4908	-1.8517926582937	0.0737433602270338	100	0.764730554202273	NTF3
54726	-1.99777831295471	0.0585808513624448	66	0.103911144799714	OTUD4
150737	-5.81677164296203	1.85743607578015e-06	22	0.00027719450607627	TTC30B
729911	3.97524728062203	0.00307628653635194	195	0.000557204230791075	ANKRD34C-AS1
400410	-5.14888930108581	1.20445481086456e-05	10	1.1556852491224e-05	ST20
283687	-1.33807404095839	0.203095386884452	74	0.192169127738061	ST20-AS1
2669	-4.12451376508246	0.000323106638769773	11	1.59756490319861e-05	GEM
28987	-5.65813641535307	2.89430929030513e-06	7	3.8239585448903e-06	NOB1
133522	3.81936269108234	0.00359322590805013	191	0.000512835329298066	PPARGC1B
118471	3.65603757705211	0.00482196957535606	205	0.000148517392537295	PRAP1
100506710	1.24521313931721	0.23740458111191	137	0.268754349752845	EBLN3P
390660	-0.568911603448438	0.573499368948685	116	0.768262439041163	ADAMTS7P1
100134869	-0.763612084442366	0.459437425662998	94	0.602702943853242	UBE2Q2P2
5899	3.67193518140233	0.00515842873421283	188	0.000905768313999682	RALB
5894	-11.8418568711627	3.51920181626577e-13	0	8.49768565531178e-08	RAF1
283692	-3.16399564814774	0.00353468005231364	45	0.0119098463533457	CPEB1-AS1
283693	-2.18734039667447	0.041788591818045	49	0.0193323198426908	ACTG1P17
285848	1.40705382696348	0.192479838808728	161	0.0352926767065413	PNPLA1
92235	0.982819222550413	0.341738117877677	141	0.20609403029085	DUSP27
2976	-6.17172906880714	6.89763218360941e-07	12	2.19240289907044e-05	GTF3C2
4712	-2.48759922232859	0.0240896158832941	58	0.0504848354550638	NDUFB6
65990	1.72483194277976	0.0988660205354356	148	0.12233412730043	ANTKMT
440300	-2.54643609956691	0.0162697757855696	61	0.06707410236822	LOC440300
388152	-2.77832931871024	0.00946200734254879	57	0.0457487353319323	GOLGA2P7
388165	-4.30441873198912	0.000291101545008094	24	0.000420210555655167	UBE2Q2P1
100506874	-8.17089219336739	5.36948037705052e-09	9	8.15777822909931e-06	LINC00933
54581	-8.8149584241819	2.61005734232922e-09	0	8.49768565531178e-08	SCAND2P
100189589	5.36003919462091	4.2982758795366e-05	192	0.000420210555655167	DCTN1-AS1
11214	-6.09702352104772	1.59155683552012e-06	0	8.49768565531178e-08	AKAP13
147657	-5.83637091877471	1.6959719060382e-06	9	8.15777822909931e-06	ZNF480
8973	0.106914761633115	0.915511368444929	134	0.316336192510821	CHRNA6
10231	5.87995821839236	0.00026793960165525	206	1.1556852491224e-05	RCAN2
9066	3.74074777049996	0.00105906224801558	173	0.00920911189837448	SYT7
84281	-3.90767289756156	0.000885322971991039	38	0.00461483814883017	C2orf88
6772	-3.36907508554634	0.00229159910557622	17	8.71012779669457e-05	STAT1
56910	-5.59937089615295	4.95887704777959e-06	6	2.54930569659353e-06	STARD7
254559	-0.801467583105341	0.428644166946372	91	0.524279417500644	MIR9-3HG
283761	-3.71151240700078	0.000778680202044666	54	0.0355685487118891	LINC00928
100528062	2.54814858462796	0.0264216512371139	166	0.0216937417094454	ARMCX5-GPRASP2
835	-6.32622698331857	3.70675377502579e-07	9	8.15777822909931e-06	CASP2
440307	-3.75702379180946	0.00168440304131793	30	0.0012932627798819	NGRN
23766	3.29091106621862	0.00726334163400797	186	0.0012932627798819	GABARAPL3
255783	-3.97911021631397	0.000482476241144003	10	1.1556852491224e-05	INAFM1
10785	0.951604298336788	0.357066875062004	130	0.405799500506037	WDR4
2258	2.67674876844568	0.0139100853765257	153	0.0803276877542401	FGF13
4122	2.35862456480071	0.0297588252960042	165	0.0242874903020162	MAN2A2
57551	2.93069618784116	0.0129703088781552	175	0.00704517624624933	TAOK1
25961	-5.32791349791023	7.30005175897241e-06	26	0.000623050312247459	NUDT13
6451	-8.30078188935078	3.90304967676721e-09	4	1.01972227863741e-06	SH3BGRL
28232	-2.11512640033788	0.047779873711264	65	0.095528517808175	SLCO3A1
100507217	-3.74689748709093	0.00212674140893749	23	0.000342116824482852	LINC01578
10459	-6.20042657784777	2.96002940978411e-06	11	1.59756490319861e-05	MAD2L2
7272	-4.13870267809128	0.000263748468661549	37	0.00398329015092739	TTK
55784	0.877694412801543	0.395694252256472	127	0.474950352271559	MCTP2
2844	4.20423890924891	0.00308032269880085	195	0.000658256121280825	GPR21
440311	-6.15241827742211	7.54202963371034e-07	4	1.01972227863741e-06	LOC440311
400456	2.84582220397338	0.0219985851718538	189	0.00156031773034247	LINC01197
145820	-0.683204697374307	0.501519585205106	108	1	LINC00924
54968	-0.976102316396918	0.343495430150298	90	0.499306418896813	TMEM70
51105	-3.32821794480015	0.00307791533500416	35	0.002939604398742	PHF20L1
7190	-4.5049718408905	9.04836281788397e-05	30	0.0012932627798819	HSP90B2P
112574	-3.17000733455239	0.00916658920833517	36	0.00342788141649622	SNX18
9528	-5.48527841403954	8.14696720326201e-06	18	0.000111574612654244	TMEM59
196968	-6.12104217239678	1.46574884706978e-06	6	2.54930569659353e-06	DNM1P46
388182	1.8957131598353	0.0723176976969255	163	0.030245472645525	SPATA41
441733	-2.92263136915453	0.00658870505335595	51	0.0242874903020162	PRKXP1
8450	-5.04683474109569	1.6659960019841e-05	23	0.000342116824482852	CUL4B
55303	-6.4251748344074	5.28036443783292e-07	2	3.39907426212471e-07	GIMAP4
100287029	-3.78479925001306	0.000662459236801675	42	0.00806634313144815	DDX11L10
83986	-5.76038349328636	2.65738159912582e-06	12	2.19240289907044e-05	FAM234A
273	2.54514900178431	0.0177548811706335	163	0.030245472645525	AMPH
84282	-8.8001335142919	9.56348523700453e-10	0	8.49768565531178e-08	RNF135
100134368	-1.80839681001889	0.0800705525561375	76	0.220708859941995	LOC100134368
11118	-5.90382514733043	2.75328480551683e-06	2	3.39907426212471e-07	BTN3A2
200205	-2.33209196878352	0.0259638523357323	66	0.103911144799714	IBA57
57799	3.77520192121546	0.00101342640697505	171	0.0119098463533457	RAB40C
55628	1.33634274127734	0.210129543908847	143	0.178917496819741	ZNF407
54939	-6.57279813659637	1.84584158099359e-07	6	2.54930569659353e-06	COMMD4
22868	-0.0119754294224697	0.990632812639055	109	0.984645361835704	FASTKD2
23012	-4.21414174368582	0.000213582582146552	23	0.000342116824482852	STK38L
7042	-8.47900082464264	1.27804607554793e-09	4	1.01972227863741e-06	TGFB2
2526	-5.61118298947664	4.28842703504661e-06	19	0.000141486466160941	FUT4
55604	-4.57661073664224	0.000965105413291818	20	0.000178366421904994	CARMIL1
200081	-7.19360731809928	6.89681061629586e-08	2	3.39907426212471e-07	TXLNA
1789	-4.42370468673625	0.000100992345825547	20	0.000178366421904994	DNMT3B
57110	0.635328054557894	0.534490231004403	130	0.405799500506037	PLAAT1
374786	3.62663348471028	0.00167725804563875	173	0.00920911189837448	EFCAB5
8938	1.71208157116197	0.104055228753927	151	0.095528517808175	BAIAP3
9970	6.47663532302442	9.17090178373321e-05	213	5.94837995871824e-07	NR1I3
130951	-0.415489776170146	0.680787419599058	113	0.862469971303316	M1AP
54529	-1.03319632547155	0.321620824334089	77	0.2360169307889	ASNSD1
29070	0.970481986436445	0.344599306598495	127	0.474950352271559	CCDC113
3483	-0.755610793605763	0.456044395545248	110	0.953962343355787	IGFALS
3029	-0.594219892647998	0.556668112058144	105	0.923340508212588	HAGH
254528	-0.186430900964165	0.855792393011204	98	0.714397543828938	LINC00254
9781	1.27227164518243	0.214047803326337	171	0.0119098463533457	RNF144A
90050	-3.91752356935381	0.000568706106242773	4	1.01972227863741e-06	FAM181A
722	-2.31714193512138	0.0286315479761932	48	0.0171895434278474	C4BPA
4946	-3.39303086159354	0.00267482255984713	43	0.00920911189837448	OAZ1
3996	-1.41852885499994	0.182191700940114	66	0.103911144799714	LLGL1
9363	2.1232168150198	0.0413260994291937	154	0.0734687807775552	RAB33A
650655	-3.59750060480993	0.00103841083581528	55	0.0373488580385132	ABCA17P
6227	-3.27519550163056	0.00278960680097379	17	8.71012779669457e-05	RPS21
652276	3.44341859132059	0.00548819488920819	180	0.00342788141649622	LOC652276
645644	0.978318187755743	0.338054045467127	134	0.323219076284574	FLJ42627
100507321	-3.6874132218627	0.000913787928698832	35	0.002939604398742	ERVK13-1
100128788	-5.31322325138945	7.39328360091553e-06	25	0.000512835329298066	SRRM2-AS1
388336	-2.29712108370194	0.0298823967538326	66	0.103911144799714	SHISA6
27101	3.39154713554407	0.002279742671804	165	0.0242874903020162	CACYBP
716	-6.54741353868841	5.94791080698962e-07	2	3.39907426212471e-07	C1S
10402	-3.45447499047221	0.00172486507570468	37	0.00398329015092739	ST3GAL6
401548	5.53591901856538	1.80268946653188e-05	191	0.000512835329298066	SNX30
23541	-4.19347982482016	0.000203060444438802	43	0.00920911189837448	SEC14L2
81854	-4.21895425202844	0.00066223647687725	27	0.00075280997220407	ZNF205-AS1
283876	-4.89210492247064	3.0138046367489e-05	21	0.000222979271595381	LINC00921
7627	-2.05992316037307	0.0587613123883768	55	0.0373488580385132	ZNF75A
8650	-2.78255612343638	0.00885947372301912	64	0.0876756365403882	NUMB
79903	-5.73777387180001	2.75092107909579e-06	9	8.15777822909931e-06	NAA60
605	4.15754711641272	0.000229819628662355	167	0.0193323198426908	BCL7A
53829	-5.01957421282607	2.19215934866612e-05	24	0.000420210555655167	P2RY13
29068	2.51831383057964	0.0175464935823146	153	0.0803276877542401	ZBTB44
25865	-6.32332016982799	3.95021580779477e-07	12	2.19240289907044e-05	PRKD2
641455	-5.78472145910552	1.83655881868903e-06	20	0.000178366421904994	POTEM
100507501	-4.66686517085736	4.92620072151384e-05	16	6.75566009597286e-05	LINC01569
10730	-5.62651991693973	2.90143840008945e-06	10	1.1556852491224e-05	YME1L1
7984	-4.67459903315212	7.90795127107641e-05	8	5.69344938905889e-06	ARHGEF5
7851	-2.56103848215075	0.0204890663076244	51	0.0242874903020162	MALL
89845	-5.05098079743688	1.68870513021047e-05	17	8.71012779669457e-05	ABCC10
388610	1.87841894379709	0.0708916412194116	137	0.268754349752845	TRNP1
3266	-3.48439375229333	0.00142042785239041	62	0.0734687807775552	ERAS
90693	2.2127970960223	0.041565939234212	150	0.103911144799714	CCDC126
124401	-4.94065550521476	2.78861364395189e-05	21	0.000222979271595381	ANKS3
5797	-0.0760468448819423	0.940298292246655	108	1	PTPRM
571	-6.22104406576092	6.34985844819689e-07	2	3.39907426212471e-07	BACH1
340527	-1.73154340058018	0.0965090584842416	80	0.286193895092672	NHSL2
29115	-7.39872402078614	1.71403286683143e-08	2	3.39907426212471e-07	SAP30BP
4023	-2.28114231267579	0.0296563480835316	85	0.384100405254629	LPL
348262	-3.12085287157259	0.00376282139513138	59	0.055602821571545	MCRIP1
10296	-2.8250332354752	0.0125530250306833	59	0.055602821571545	MAEA
23322	1.9166534346565	0.079921973259378	154	0.0734687807775552	RPGRIP1L
653781	-5.94766521560521	1.19537766497053e-06	15	5.17509056408487e-05	POTEJ
10084	-8.42041104116013	1.06817194740854e-09	1	1.69953713106236e-07	PQBP1
123803	-4.15044015857906	0.000436979237498227	26	0.000623050312247459	NTAN1
100288332	-2.28509287123781	0.0301696566770704	67	0.112838303488045	NPIPA5
643008	-0.823386390449302	0.429479932618518	78	0.252032264012896	SMIM5
90594	-0.902102573753813	0.381568508034328	83	0.342802927622662	ZNF439
57697	-0.0628118447866779	0.950509200344516	123	0.576002705663113	FANCM
64801	-1.7045668033026	0.099885773270802	75	0.20609403029085	ARV1
339044	-2.41983490006083	0.0213543288436842	69	0.13241212755706	PKD1P1
255919	-1.11058781754333	0.275279047094369	87	0.428180789961854	CNEP1R1
653190	-4.19870178480638	0.000196688578661234	36	0.00342788141649622	ABCC6P1
79905	1.22960861664446	0.247009223884856	147	0.13241212755706	TMC7
152573	-1.63371164105079	0.111921911411903	102	0.828928867759489	SHISA3
5255	-5.03381829285549	1.69665160790475e-05	17	8.71012779669457e-05	PHKA1
100506581	0.229338779342905	0.821094662310939	115	0.802374253372094	C16orf95
79147	0.475330240088439	0.642120177335364	125	0.524279417500644	FKRP
55697	-6.79428156308267	1.77813518818753e-07	0	8.49768565531178e-08	VAC14
7351	-8.14579667755813	8.87407634941269e-09	0	8.49768565531178e-08	UCP2
7328	-7.4367916530715	5.60788241012844e-08	0	8.49768565531178e-08	UBE2H
10750	-6.17346940736977	1.17447913566163e-06	10	1.1556852491224e-05	GRAP
220004	-3.04864985150889	0.0045992547750585	39	0.00532923858187223	PPP1R32
221264	1.64336708299708	0.120229346712709	144	0.166332509341081	AK9
81545	-5.8920176270761	2.00141606266884e-06	12	2.19240289907044e-05	FBXO38
9807	2.34781249625652	0.0256459125256121	150	0.103911144799714	IP6K1
257364	-5.60167218514035	3.13445101363378e-06	10	1.1556852491224e-05	SNX33
256691	-3.73814019237254	0.000911095464952544	13	2.94869692239319e-05	MAMDC2
256472	4.04964468505463	0.000387015133927537	183	0.00342423487042396	TMEM151A
55567	-2.51050752435084	0.0178543932476365	56	0.0413778657382662	DNAH3
48	-6.73555333830759	1.36453153665581e-07	2	3.39907426212471e-07	ACO1
8927	4.36931250099186	0.000477397828788883	191	0.000512835329298066	BSN
55666	-5.4845226681536	5.5371201179912e-06	19	0.000141486466160941	NPLOC4
100190986	-3.26458798271351	0.00485168442353615	42	0.00806634313144815	LOC100190986
100271836	-2.5924964806648	0.0150745720633804	53	0.030245472645525	SLC7A5P2
53407	-9.05294122125589	4.17785493414933e-10	0	8.49768565531178e-08	STX18
6523	2.08982089566946	0.0545286363222263	160	0.0430470948573717	SLC5A1
728537	-3.43566631951086	0.00173953936291669	34	0.0025129356019888	C2orf92
25972	-7.71844500523056	7.05713402579718e-09	2	3.39907426212471e-07	UNC50
6667	-6.08906904736779	3.06506568018406e-06	20	0.000178366421904994	SP1
116150	-1.09328131621994	0.294155748168072	85	0.384100405254629	NUS1
100131998	3.83698574699531	0.00226940008751865	187	0.00108438966647434	RRN3P3
641298	-1.62515516730958	0.122985377496233	74	0.192169127738061	SMG1P1
653786	1.20821863427049	0.248606968869559	143	0.175295590006342	OTOAP1
57333	-4.15633852406789	0.000276655009250921	18	0.000111574612654244	RCN3
57045	-6.70968382630542	2.20541644797948e-07	3	5.94837995871824e-07	TWSG1
401027	-3.56925048033356	0.00130610576537739	21	0.000222979271595381	C2orf66
10718	0.860899506315729	0.399079108615053	118	0.714397543828938	NRG3
84188	0.118251480390248	0.907537357173442	112	0.892831522334892	FAR1
84187	-4.772582905651	3.69611488876906e-05	35	0.002939604398742	TMEM164
9843	-2.99290597174463	0.0106162637444204	43	0.00920911189837448	HEPH
83473	-2.44506959137966	0.0220209629619084	52	0.0271331952742671	KATNAL2
115584	1.58174431143882	0.150540577810708	173	0.00920911189837448	SLC5A11
64799	-6.76351783944729	1.62475526406388e-07	8	5.69344938905889e-06	IQCH
554206	-5.70117378306154	2.42583630550856e-06	12	2.19240289907044e-05	LOC554206
388588	-3.11496817362454	0.00395582780325616	52	0.0271331952742671	SMIM1
29945	-7.48994004780989	2.41746877847055e-08	3	5.94837995871824e-07	ANAPC4
7520	-6.56129374446664	9.24727202656326e-07	8	5.69344938905889e-06	XRCC5
4026	-5.4736576035782	4.83533982706872e-06	13	2.94869692239319e-05	LPP
25814	-0.923770138910886	0.364445243215227	107	0.984645361835704	ATXN10
6799	-2.32845130728513	0.0262578212137719	79	0.268754349752845	SULT1A2
358	-4.61747111403502	7.27532248616574e-05	21	0.000222979271595381	AQP1
26084	-4.07775533963428	0.00116869866609395	30	0.0012932627798819	ARHGEF26
54949	-6.11244696155293	9.37735396763818e-07	7	3.8239585448903e-06	SDHAF2
56947	-5.37669150733522	6.07606839018e-06	18	0.000111574612654244	MFF
6895	-5.70345350834357	3.41437205061949e-06	2	3.39907426212471e-07	TARBP2
6502	-5.64721470015806	1.8894147236984e-05	14	3.93442845840935e-05	SKP2
653390	-2.37364267542462	0.0263586154009384	60	0.0611270820392066	RRN3P2
128977	-0.606734407473503	0.548306530189772	95	0.629920266215496	C22orf39
80149	-4.17458920556368	0.000249569885473226	14	3.93442845840935e-05	ZC3H12A
114915	-0.480749415634855	0.634302072602699	102	0.832306586301221	EPB41L4A-AS1
8707	4.22740405679166	0.000912856644830807	190	0.000623050312247459	B3GALT2
55904	1.74136411694725	0.0947582872618529	142	0.192169127738061	KMT2E
9738	2.30212249490903	0.0320203910503108	175	0.00704517624624933	CCP110
440356	-2.09250460727065	0.0462250235977533	77	0.230530635515613	CDIPTOSP
26470	2.36518243548845	0.0280737839212494	152	0.0876756365403882	SEZ6L2
64895	1.22608121199614	0.23109976022833	130	0.405799500506037	PAPOLG
606724	-3.84321410099172	0.00056833921756363	45	0.0119098463533457	LOC606724
23178	-1.12861894749728	0.267197498324912	91	0.524279417500644	PASK
255043	-0.617803139135884	0.541299311319896	112	0.892831522334892	TMEM86B
100526831	-3.1960311005205	0.00318469156471656	25	0.000512835329298066	SLX1A-SULT1A3
84068	-7.29708097893609	3.06099003594698e-07	5	1.61456027450924e-06	SLC10A7
613038	-0.902315232810656	0.374889351912475	98	0.714397543828938	LOC388242
595101	1.74134190456295	0.11051076914596	152	0.0876756365403882	SMG1P5
197407	2.15915093832328	0.0409704477168452	146	0.143095078055492	ZNF48
146542	-6.11819812367423	3.57419622114989e-06	13	2.94869692239319e-05	ZNF688
115509	-3.9921954787665	0.000373502746470784	30	0.0012932627798819	ZNF689
5874	3.56084333397268	0.00442546929710173	185	0.00153544682105828	RAB27B
90835	-1.01997448132968	0.322298945352127	90	0.499306418896813	CCDC189
51368	-9.38452461135057	7.99059728128325e-11	0	8.49768565531178e-08	TEX264
113251	-4.44629395749339	0.000130532377727713	23	0.000342116824482852	LARP4
137902	-3.19033717330944	0.00366762837827222	25	0.000512835329298066	PXDNL
57491	0.389355312031248	0.700269488163332	137	0.268754349752845	AHRR
55622	-8.25194214941865	2.49960885030713e-09	2	3.39907426212471e-07	TTC27
2875	-2.5073605989269	0.0182941600465134	22	0.00027719450607627	GPT
51534	1.30565221861166	0.210835166153746	134	0.323219076284574	VTA1
3956	-6.20378253148498	1.05603863507469e-06	22	0.00027719450607627	LGALS1
3920	-3.09112171075121	0.00426277356851687	45	0.0119098463533457	LAMP2
3953	-2.2808252194448	0.0302921792655673	66	0.103911144799714	LEPR
440359	-5.33974100937974	7.78903285983269e-06	15	5.17509056408487e-05	YBX3P1
100132341	-0.851608537537515	0.40426877183914	96	0.657632833697742	CLUHP3
10308	-3.56577073996622	0.00115662473514707	22	0.00027719450607627	ZNF267
23250	0.217074713949134	0.832834421618201	94	0.602702943853242	ATP11A
23251	0.978050665455749	0.338636901809651	137	0.268754349752845	MINAR1
93622	-0.428959737209186	0.670784658577458	123	0.576002705663113	LOC93622
606551	4.08920929043434	0.000274762125319222	176	0.0061367736496965	UBE2MP1
283914	-0.562497952072331	0.580321783929065	96	0.657632833697742	LINC01566
4035	-6.97724961589512	9.9208144454015e-08	2	3.39907426212471e-07	LRP1
26060	0.550817445963369	0.592171617892299	123	0.576002705663113	APPL1
54518	-6.68114104811071	3.67135163252199e-07	3	5.94837995871824e-07	APBB1IP
91807	-0.818675436265792	0.419008342936585	122	0.595857343555109	MYLK3
6670	-6.25001498747905	7.09681188633233e-07	12	2.19240289907044e-05	SP3
6275	-3.88134512172603	0.000627558147944976	16	6.75566009597286e-05	S100A4
2954	-5.44447742292373	2.31658452335291e-05	19	0.000141486466160941	GSTZ1
581	-7.36279590501343	6.96325948042159e-08	0	8.49768565531178e-08	BAX
51773	-0.442932797767626	0.660973487167833	123	0.576002705663113	RSF1
1462	-5.82959564922948	2.19841232112328e-06	14	3.93442845840935e-05	VCAN
10557	-11.7162725010758	3.06069746098759e-13	0	8.49768565531178e-08	RPP38
989	1.47893111779923	0.150882157240814	129	0.428180789961854	SEPTIN7
983	-2.06637168735684	0.0473270506336713	80	0.286193895092672	CDK1
5409	-1.98481215351386	0.0557493766011108	93	0.576002705663113	PNMT
1755	2.19911024188858	0.0625946105956498	170	0.0156651383563121	DMBT1
94239	1.10754597359084	0.276877835442491	96	0.657632833697742	H2AFV
29079	-5.47549714079245	1.45155354339739e-05	13	2.94869692239319e-05	MED4
91624	-5.48867681349229	8.81649725620867e-06	2	3.39907426212471e-07	NEXN
3769	-1.67219466037341	0.106446047709644	29	0.00108438966647434	KCNJ13
23081	-4.58573916241239	0.000620056251576658	23	0.000342116824482852	KDM4C
1773	-2.44840770247619	0.0206012248070636	66	0.103911144799714	DNASE1
221223	4.49733338638567	0.000427886540921255	193	0.000814778625497332	CES5A
283856	-1.29199452045183	0.208005994222909	98	0.714397543828938	LOC283856
26077	2.38040489141872	0.0340003834115841	161	0.0386900456088786	DKFZP434H168
55239	-3.8948146239131	0.000604411441683117	0	8.49768565531178e-08	OGFOD1
10993	-0.580297487476383	0.578026294545043	63	0.0803276877542401	SDS
6854	2.23934164924165	0.0341136399028113	156	0.0611270820392066	SYN2
56899	5.09095153338967	1.42491952357508e-05	182	0.0025129356019888	ANKS1B
1839	-1.96245224011127	0.0582005245035244	67	0.112838303488045	HBEGF
57821	-0.374127575042608	0.710773758010246	100	0.772722089139023	CCDC181
9479	1.4560072073913	0.155099600321572	126	0.499306418896813	MAPK8IP1
440836	-3.27058434763309	0.00302003998012867	7	3.8239585448903e-06	ODF3B
57622	3.22673310264582	0.0033664670109668	158	0.0504848354550638	LRFN1
57619	0.58682351012932	0.566794855513147	119	0.685800367269974	SHROOM3
114798	4.7133706292945	0.000194120880228383	188	0.00178851359232575	SLITRK1
8496	6.2861085248693	4.48250782241037e-06	208	5.69344938905889e-06	PPFIBP1
7494	-4.13920474487919	0.000245638092605379	20	0.000178366421904994	XBP1
51601	-5.36679556531371	1.76792432088955e-05	18	0.000111574612654244	LIPT1
3614	-1.62744867431238	0.113211270980386	73	0.178917496819741	IMPDH1
29995	-2.63743430061737	0.0128598094104172	40	0.0061367736496965	LMCD1
3575	-2.49399397774985	0.0192666022146806	42	0.00806634313144815	IL7R
112817	-5.34800702109335	8.1324919005748e-06	16	6.75566009597286e-05	HOGA1
29954	-4.45494886364217	0.000656755605346021	25	0.000512835329298066	POMT2
132	-6.84215513879768	1.14190857899191e-07	4	1.01972227863741e-06	ADK
219595	1.07303709182133	0.305198524353011	166	0.0238851561612276	FOLH1B
5549	-1.61089220726282	0.11673791425356	90	0.499306418896813	PRELP
644649	0.655459568570074	0.520122901304593	117	0.743381025177793	APOOP5
84315	-0.221487886789477	0.827571011668712	101	0.802374253372094	MON1A
6505	1.99514968122896	0.0551716002266959	140	0.220708859941995	SLC1A1
6615	-3.87081403720773	0.000510008301328935	37	0.00398329015092739	SNAI1
140691	-1.6522113919258	0.110486750218744	83	0.342802927622662	TRIM69
55742	-7.60523361188434	6.45239210097409e-08	9	8.15777822909931e-06	PARVA
123920	-7.86961440568582	2.2114879103638e-08	0	8.49768565531178e-08	CMTM3
1783	-0.528282798084911	0.606160300758385	101	0.802374253372094	DYNC1LI2
84925	-7.12109227177688	5.18696756745863e-07	10	1.1556852491224e-05	SLC49A4
84920	-1.38630962116746	0.180877113515868	90	0.499306418896813	ALG10
84913	-5.3814650968291	5.99576103839481e-06	10	1.1556852491224e-05	ATOH8
84890	4.47205966276233	0.000182364744713967	187	0.00108438966647434	ADO
392490	-5.67633795042607	3.56507065138181e-06	10	1.1556852491224e-05	FLJ44635
23491	-3.90089806884238	0.000445384598083456	28	0.000905768313999682	CES3
5142	-0.297569402500955	0.767927974272035	98	0.714397543828938	PDE4B
10391	8.12326170215005	4.93597579079662e-09	215	1.69953713106236e-07	CORO2B
55282	-5.05966610672808	1.97272289226808e-05	27	0.00075280997220407	LRRC36
6574	2.93983493061863	0.00836070977723504	175	0.00704517624624933	SLC20A1
8546	-6.97405482665278	6.2741815538738e-08	6	2.54930569659353e-06	AP3B1
79643	-7.12391889395418	4.31753327412037e-08	15	5.17509056408487e-05	CHMP6
6232	-2.07994228405481	0.045406949507947	75	0.20609403029085	RPS27
84061	-5.52688664892621	5.83512017383608e-06	19	0.000141486466160941	MAGT1
9344	-1.76334763878907	0.0875784396328169	73	0.178917496819741	TAOK2
754	-10.0916613057816	1.28782674766323e-11	0	8.49768565531178e-08	PTTG1IP
